,zipcode,metro,date,homes_sold,median_sale_price,median_days_on_market,new_listings,active_listings,pending_sales,inventory,average_sale_to_list_ratio,median_new_listing_price,latitude,longitude
190,98002,"Seattle, WA metro area",2021-08-31,88.0,475000.0,5.0,91.0,99.0,94.0,11.0,107.83,449900.0,47.305,-122.2067
191,98002,"Seattle, WA metro area",2021-09-30,85.0,480000.0,5.0,98.0,107.0,99.0,12.0,105.73,449250.0,47.305,-122.2067
192,98002,"Seattle, WA metro area",2021-10-31,89.0,450000.0,5.0,92.0,109.0,95.0,19.0,103.99,449500.0,47.305,-122.2067
193,98002,"Seattle, WA metro area",2021-11-30,88.0,450000.0,5.0,80.0,91.0,83.0,8.0,103.17,450000.0,47.305,-122.2067
194,98002,"Seattle, WA metro area",2021-12-31,79.0,455000.0,6.0,57.0,68.0,63.0,4.0,102.55,465000.0,47.305,-122.2067
195,98002,"Seattle, WA metro area",2022-01-31,64.0,472000.0,6.0,40.0,57.0,51.0,8.0,103.0,475000.0,47.305,-122.2067
196,98002,"Seattle, WA metro area",2022-02-28,45.0,480000.0,6.0,42.0,49.0,45.0,7.0,103.43,479997.0,47.305,-122.2067
197,98002,"Seattle, WA metro area",2022-03-31,42.0,527500.0,6.0,70.0,73.0,60.0,14.0,106.99,499250.0,47.305,-122.2067
198,98002,"Seattle, WA metro area",2022-04-30,62.0,547500.0,5.0,91.0,98.0,82.0,19.0,107.49,499000.0,47.305,-122.2067
199,98002,"Seattle, WA metro area",2022-05-31,85.0,548500.0,5.0,99.0,105.0,94.0,13.0,106.65,499000.0,47.305,-122.2067
200,98002,"Seattle, WA metro area",2022-06-30,89.0,525000.0,6.0,85.0,99.0,84.0,19.0,105.92,479950.0,47.305,-122.2067
201,98002,"Seattle, WA metro area",2022-07-31,75.0,505000.0,7.0,83.0,102.0,72.0,30.0,103.92,479950.0,47.305,-122.2067
202,98002,"Seattle, WA metro area",2022-08-31,66.0,499950.0,8.0,80.0,93.0,62.0,31.0,102.53,475000.0,47.305,-122.2067
203,98002,"Seattle, WA metro area",2022-09-30,55.0,460000.0,10.0,82.0,101.0,61.0,35.0,100.35,472500.0,47.305,-122.2067
204,98002,"Seattle, WA metro area",2022-10-31,52.0,460000.0,12.0,62.0,92.0,60.0,22.0,100.96,459950.0,47.305,-122.2067
205,98002,"Seattle, WA metro area",2022-11-30,52.0,468475.0,15.0,51.0,82.0,48.0,27.0,100.59,459950.0,47.305,-122.2067
206,98002,"Seattle, WA metro area",2022-12-31,41.0,467000.0,24.0,34.0,69.0,46.0,21.0,100.4,432500.0,47.305,-122.2067
207,98002,"Seattle, WA metro area",2023-01-31,37.0,459950.0,22.0,30.0,52.0,33.0,13.0,100.05,432495.0,47.305,-122.2067
208,98002,"Seattle, WA metro area",2023-02-28,33.0,431000.0,28.0,28.0,55.0,41.0,5.0,99.98,462450.0,47.305,-122.2067
209,98002,"Seattle, WA metro area",2023-03-31,40.0,442500.0,15.0,33.0,54.0,38.0,7.0,100.38,450000.0,47.305,-122.2067
210,98002,"Seattle, WA metro area",2023-04-30,41.0,460000.0,7.0,39.0,52.0,41.0,8.0,101.24,474950.0,47.305,-122.2067
211,98002,"Seattle, WA metro area",2023-05-31,40.0,476450.0,5.0,47.0,52.0,44.0,8.0,103.68,474950.0,47.305,-122.2067
212,98002,"Seattle, WA metro area",2023-06-30,43.0,485000.0,4.0,45.0,52.0,48.0,4.0,103.74,469000.0,47.305,-122.2067
213,98002,"Seattle, WA metro area",2023-07-31,43.0,490000.0,4.0,47.0,55.0,49.0,9.0,103.03,475000.0,47.305,-122.2067
214,98002,"Seattle, WA metro area",2023-08-31,44.0,492500.0,5.0,53.0,61.0,44.0,21.0,101.5,520000.0,47.305,-122.2067
215,98002,"Seattle, WA metro area",2023-09-30,39.0,510000.0,7.0,61.0,65.0,48.0,24.0,101.19,520000.0,47.305,-122.2067
216,98002,"Seattle, WA metro area",2023-10-31,48.0,497000.0,7.0,60.0,69.0,47.0,22.0,101.26,499250.0,47.305,-122.2067
217,98002,"Seattle, WA metro area",2023-11-30,43.0,488000.0,10.0,49.0,69.0,52.0,18.0,100.62,499500.0,47.305,-122.2067
218,98002,"Seattle, WA metro area",2023-12-31,41.0,488000.0,14.0,34.0,58.0,47.0,10.0,100.4,472000.0,47.305,-122.2067
219,98002,"Seattle, WA metro area",2024-01-31,33.0,499500.0,13.0,32.0,52.0,41.0,12.0,99.52,499750.0,47.305,-122.2067
220,98002,"Seattle, WA metro area",2024-02-29,36.0,520500.0,11.0,35.0,53.0,37.0,16.0,100.12,475000.0,47.305,-122.2067
221,98002,"Seattle, WA metro area",2024-03-31,34.0,521500.0,7.0,43.0,53.0,40.0,13.0,100.46,489950.0,47.305,-122.2067
222,98002,"Seattle, WA metro area",2024-04-30,34.0,518000.0,7.0,53.0,65.0,51.0,17.0,101.07,498000.0,47.305,-122.2067
223,98002,"Seattle, WA metro area",2024-05-31,45.0,525000.0,5.0,54.0,70.0,54.0,17.0,101.25,499999.0,47.305,-122.2067
224,98002,"Seattle, WA metro area",2024-06-30,46.0,527500.0,7.0,62.0,75.0,54.0,25.0,101.1,535000.0,47.305,-122.2067
225,98002,"Seattle, WA metro area",2024-07-31,51.0,530000.0,7.0,60.0,76.0,53.0,26.0,101.13,525000.0,47.305,-122.2067
226,98002,"Seattle, WA metro area",2024-08-31,45.0,522000.0,16.0,75.0,92.0,54.0,36.0,100.4,542000.0,47.305,-122.2067
227,98002,"Seattle, WA metro area",2024-09-30,56.0,510000.0,12.0,69.0,94.0,63.0,24.0,100.51,500000.0,47.305,-122.2067
228,98002,"Seattle, WA metro area",2024-10-31,64.0,518500.0,15.0,71.0,96.0,63.0,25.0,99.59,499950.0,47.305,-122.2067
229,98002,"Seattle, WA metro area",2024-11-30,63.0,505000.0,14.0,56.0,92.0,62.0,26.0,99.33,489950.0,47.305,-122.2067
230,98002,"Seattle, WA metro area",2024-12-31,55.0,515000.0,16.0,44.0,68.0,48.0,18.0,98.92,499950.0,47.305,-122.2067
231,98002,"Seattle, WA metro area",2025-01-31,42.0,502500.0,23.0,32.0,57.0,48.0,12.0,99.21,522450.0,47.305,-122.2067
232,98002,"Seattle, WA metro area",2025-02-28,42.0,515000.0,26.0,24.0,50.0,38.0,14.0,99.33,519900.0,47.305,-122.2067
233,98002,"Seattle, WA metro area",2025-03-31,39.0,530000.0,22.0,42.0,60.0,49.0,13.0,99.94,524999.0,47.305,-122.2067
234,98002,"Seattle, WA metro area",2025-04-30,48.0,524500.0,14.0,56.0,68.0,50.0,21.0,101.15,460000.0,47.305,-122.2067
235,98002,"Seattle, WA metro area",2025-05-31,46.0,467500.0,5.0,74.0,88.0,61.0,29.0,104.22,497475.0,47.305,-122.2067
236,98002,"Seattle, WA metro area",2025-06-30,56.0,487500.0,7.0,66.0,78.0,56.0,24.0,103.43,499975.0,47.305,-122.2067
237,98002,"Seattle, WA metro area",2025-07-31,51.0,506000.0,7.0,65.0,86.0,60.0,29.0,102.84,534500.0,47.305,-122.2067
238,98002,"Seattle, WA metro area",2025-08-31,54.0,515000.0,11.0,54.0,83.0,51.0,35.0,100.59,539000.0,47.305,-122.2067
239,98002,"Seattle, WA metro area",2025-09-30,43.0,515000.0,9.0,58.0,81.0,48.0,36.0,100.41,534950.0,47.305,-122.2067
240,98002,"Seattle, WA metro area",2025-10-31,45.0,515000.0,16.0,48.0,76.0,50.0,29.0,99.3,520000.0,47.305,-122.2067
241,98002,"Seattle, WA metro area",2025-11-30,43.0,530000.0,35.0,41.0,75.0,49.0,29.0,99.46,521780.0,47.305,-122.2067
242,98002,"Seattle, WA metro area",2025-12-31,43.0,528500.0,35.0,31.0,66.0,43.0,25.0,99.25,499950.0,47.305,-122.2067
243,98002,"Seattle, WA metro area",2026-01-31,36.0,515000.0,28.0,29.0,57.0,38.0,20.0,100.85,499950.0,47.305,-122.2067
244,98002,"Seattle, WA metro area",2026-02-28,35.0,470000.0,17.0,30.0,59.0,39.0,16.0,99.34,524975.0,47.305,-122.2067
245,98002,"Seattle, WA metro area",2026-03-31,37.0,479950.0,34.0,34.0,59.0,40.0,15.0,98.43,524950.0,47.305,-122.2067
246,98002,"Seattle, WA metro area",2026-04-30,38.0,500000.0,18.0,51.0,69.0,37.0,30.0,99.71,515000.0,47.305,-122.2067
247,98002,"Seattle, WA metro area",2026-05-31,37.0,520000.0,11.0,59.0,73.0,42.0,29.0,101.35,499975.0,47.305,-122.2067
248,98002,"Seattle, WA metro area",2026-06-30,36.0,525000.0,11.0,72.0,86.0,43.0,36.0,102.93,519975.0,47.305,-122.2067
249,98002,"Seattle, WA metro area",2026-07-31,38.0,529907.0,12.0,69.0,97.0,44.0,45.0,100.3,519815.0,47.305,-122.2067
250,98003,"Seattle, WA metro area",2016-03-31,67.0,307500.0,31.0,87.0,130.0,99.0,44.0,100.63,309000.0,47.3203,-122.3117
251,98003,"Seattle, WA metro area",2016-04-30,87.0,307500.0,21.0,109.0,157.0,115.0,50.0,100.92,300000.0,47.3203,-122.3117
252,98003,"Seattle, WA metro area",2016-05-31,97.0,307500.0,17.0,143.0,188.0,143.0,66.0,102.14,329950.0,47.3203,-122.3117
253,98003,"Seattle, WA metro area",2016-06-30,105.0,300000.0,8.0,165.0,205.0,157.0,74.0,102.48,324975.0,47.3203,-122.3117
254,98003,"Seattle, WA metro area",2016-07-31,107.0,303000.0,8.0,160.0,209.0,165.0,75.0,102.74,325000.0,47.3203,-122.3117
255,98003,"Seattle, WA metro area",2016-08-31,124.0,313000.0,10.0,152.0,215.0,167.0,72.0,101.62,316975.0,47.3203,-122.3117
256,98003,"Seattle, WA metro area",2016-09-30,124.0,309250.0,11.0,150.0,220.0,153.0,91.0,101.06,337250.0,47.3203,-122.3117
257,98003,"Seattle, WA metro area",2016-10-31,111.0,322000.0,15.0,140.0,212.0,157.0,71.0,100.43,345222.0,47.3203,-122.3117
258,98003,"Seattle, WA metro area",2016-11-30,104.0,318500.0,17.0,121.0,190.0,140.0,62.0,100.0,329999.0,47.3203,-122.3117
259,98003,"Seattle, WA metro area",2016-12-31,113.0,325000.0,24.0,86.0,174.0,127.0,56.0,99.95,330000.0,47.3203,-122.3117
260,98003,"Seattle, WA metro area",2017-01-31,119.0,329950.0,23.0,77.0,146.0,108.0,44.0,100.2,340000.0,47.3203,-122.3117
261,98003,"Seattle, WA metro area",2017-02-28,106.0,349975.0,38.0,76.0,135.0,98.0,43.0,99.98,384950.0,47.3203,-122.3117
262,98003,"Seattle, WA metro area",2017-03-31,94.0,360000.0,21.0,90.0,144.0,119.0,37.0,100.21,389975.0,47.3203,-122.3117
263,98003,"Seattle, WA metro area",2017-04-30,92.0,375000.0,17.0,108.0,148.0,114.0,39.0,100.53,396900.0,47.3203,-122.3117
264,98003,"Seattle, WA metro area",2017-05-31,114.0,380500.0,11.0,126.0,167.0,126.0,44.0,101.01,385950.0,47.3203,-122.3117
265,98003,"Seattle, WA metro area",2017-06-30,123.0,400000.0,9.0,160.0,194.0,141.0,62.0,101.71,377245.0,47.3203,-122.3117
266,98003,"Seattle, WA metro area",2017-07-31,133.0,381000.0,10.0,155.0,194.0,146.0,68.0,101.75,370000.0,47.3203,-122.3117
267,98003,"Seattle, WA metro area",2017-08-31,118.0,387100.0,10.0,149.0,192.0,138.0,66.0,102.14,359000.0,47.3203,-122.3117
268,98003,"Seattle, WA metro area",2017-09-30,120.0,369250.0,12.0,127.0,188.0,124.0,68.0,101.12,359000.0,47.3203,-122.3117
269,98003,"Seattle, WA metro area",2017-10-31,122.0,359900.0,18.0,123.0,190.0,125.0,66.0,100.12,349950.0,47.3203,-122.3117
270,98003,"Seattle, WA metro area",2017-11-30,111.0,341750.0,22.0,111.0,176.0,115.0,54.0,99.56,359950.0,47.3203,-122.3117
271,98003,"Seattle, WA metro area",2017-12-31,101.0,355500.0,32.0,83.0,150.0,103.0,37.0,99.62,360000.0,47.3203,-122.3117
272,98003,"Seattle, WA metro area",2018-01-31,92.0,365000.0,28.0,70.0,135.0,95.0,36.0,100.43,372500.0,47.3203,-122.3117
273,98003,"Seattle, WA metro area",2018-02-28,88.0,364250.0,28.0,67.0,119.0,83.0,35.0,100.73,375000.0,47.3203,-122.3117
274,98003,"Seattle, WA metro area",2018-03-31,90.0,369250.0,15.0,83.0,119.0,89.0,33.0,100.96,380950.0,47.3203,-122.3117
275,98003,"Seattle, WA metro area",2018-04-30,85.0,375000.0,8.0,97.0,133.0,100.0,35.0,101.09,395000.0,47.3203,-122.3117
276,98003,"Seattle, WA metro area",2018-05-31,98.0,400000.0,8.0,119.0,154.0,106.0,48.0,101.59,390000.0,47.3203,-122.3117
277,98003,"Seattle, WA metro area",2018-06-30,93.0,418000.0,7.0,142.0,175.0,129.0,48.0,102.18,380000.0,47.3203,-122.3117
278,98003,"Seattle, WA metro area",2018-07-31,120.0,409950.0,7.0,160.0,195.0,134.0,60.0,102.23,380000.0,47.3203,-122.3117
279,98003,"Seattle, WA metro area",2018-08-31,129.0,390000.0,7.0,141.0,188.0,122.0,68.0,101.49,374950.0,47.3203,-122.3117
280,98003,"Seattle, WA metro area",2018-09-30,125.0,375000.0,9.0,120.0,164.0,110.0,56.0,101.07,374950.0,47.3203,-122.3117
281,98003,"Seattle, WA metro area",2018-10-31,106.0,370000.0,11.0,91.0,148.0,98.0,41.0,100.21,379975.0,47.3203,-122.3117
282,98003,"Seattle, WA metro area",2018-11-30,99.0,370000.0,26.0,73.0,139.0,97.0,33.0,99.56,386975.0,47.3203,-122.3117
283,98003,"Seattle, WA metro area",2018-12-31,90.0,373500.0,31.0,60.0,115.0,68.0,39.0,98.8,399000.0,47.3203,-122.3117
284,98003,"Seattle, WA metro area",2019-01-31,65.0,375000.0,33.0,50.0,89.0,61.0,26.0,98.21,399000.0,47.3203,-122.3117
285,98003,"Seattle, WA metro area",2019-02-28,49.0,375000.0,42.0,46.0,78.0,57.0,20.0,98.58,389400.0,47.3203,-122.3117
286,98003,"Seattle, WA metro area",2019-03-31,50.0,397450.0,28.0,65.0,100.0,80.0,28.0,99.44,381750.0,47.3203,-122.3117
287,98003,"Seattle, WA metro area",2019-04-30,72.0,384500.0,16.0,75.0,100.0,79.0,25.0,100.13,386650.0,47.3203,-122.3117
288,98003,"Seattle, WA metro area",2019-05-31,71.0,382000.0,10.0,116.0,134.0,102.0,40.0,100.66,417250.0,47.3203,-122.3117
289,98003,"Seattle, WA metro area",2019-06-30,92.0,400000.0,7.0,135.0,161.0,112.0,56.0,101.28,425000.0,47.3203,-122.3117
290,98003,"Seattle, WA metro area",2019-07-31,91.0,405000.0,7.0,156.0,177.0,132.0,53.0,101.44,419950.0,47.3203,-122.3117
291,98003,"Seattle, WA metro area",2019-08-31,115.0,406000.0,6.0,147.0,186.0,124.0,66.0,101.42,424000.0,47.3203,-122.3117
292,98003,"Seattle, WA metro area",2019-09-30,106.0,404000.0,8.0,124.0,178.0,125.0,51.0,100.77,425000.0,47.3203,-122.3117
293,98003,"Seattle, WA metro area",2019-10-31,109.0,403000.0,11.0,103.0,155.0,104.0,49.0,100.34,427000.0,47.3203,-122.3117
294,98003,"Seattle, WA metro area",2019-11-30,96.0,410000.0,13.0,73.0,138.0,103.0,28.0,100.02,419995.0,47.3203,-122.3117
295,98003,"Seattle, WA metro area",2019-12-31,92.0,433000.0,12.0,57.0,108.0,76.0,20.0,100.24,409990.0,47.3203,-122.3117
296,98003,"Seattle, WA metro area",2020-01-31,82.0,448450.0,10.0,62.0,109.0,83.0,24.0,100.6,479990.0,47.3203,-122.3117
297,98003,"Seattle, WA metro area",2020-02-29,76.0,481500.0,10.0,95.0,119.0,97.0,31.0,100.77,549900.0,47.3203,-122.3117
298,98003,"Seattle, WA metro area",2020-03-31,80.0,494255.0,6.0,123.0,142.0,115.0,46.0,100.54,540000.0,47.3203,-122.3117
299,98003,"Seattle, WA metro area",2020-04-30,84.0,529750.0,6.0,127.0,151.0,123.0,37.0,100.76,493500.0,47.3203,-122.3117
300,98003,"Seattle, WA metro area",2020-05-31,98.0,479950.0,6.0,119.0,150.0,116.0,43.0,100.7,459000.0,47.3203,-122.3117
301,98003,"Seattle, WA metro area",2020-06-30,90.0,455000.0,7.0,125.0,171.0,135.0,43.0,101.25,459000.0,47.3203,-122.3117
302,98003,"Seattle, WA metro area",2020-07-31,119.0,460000.0,7.0,123.0,160.0,129.0,34.0,101.47,469950.0,47.3203,-122.3117
303,98003,"Seattle, WA metro area",2020-08-31,112.0,480000.0,7.0,132.0,175.0,153.0,26.0,101.75,469950.0,47.3203,-122.3117
304,98003,"Seattle, WA metro area",2020-09-30,138.0,477500.0,6.0,125.0,167.0,148.0,21.0,101.95,450000.0,47.3203,-122.3117
305,98003,"Seattle, WA metro area",2020-10-31,131.0,475000.0,6.0,121.0,153.0,133.0,18.0,102.35,449450.0,47.3203,-122.3117
306,98003,"Seattle, WA metro area",2020-11-30,140.0,472500.0,6.0,102.0,127.0,111.0,13.0,102.27,449995.0,47.3203,-122.3117
307,98003,"Seattle, WA metro area",2020-12-31,124.0,477500.0,5.0,81.0,102.0,90.0,10.0,102.36,450000.0,47.3203,-122.3117
308,98003,"Seattle, WA metro area",2021-01-31,98.0,499975.0,5.0,73.0,91.0,84.0,7.0,102.2,489925.0,47.3203,-122.3117
309,98003,"Seattle, WA metro area",2021-02-28,86.0,519998.0,5.0,76.0,88.0,82.0,7.0,103.51,499000.0,47.3203,-122.3117
310,98003,"Seattle, WA metro area",2021-03-31,85.0,540000.0,4.0,90.0,99.0,93.0,7.0,104.91,489450.0,47.3203,-122.3117
311,98003,"Seattle, WA metro area",2021-04-30,100.0,534998.0,5.0,104.0,110.0,104.0,12.0,106.78,486750.0,47.3203,-122.3117
312,98003,"Seattle, WA metro area",2021-05-31,99.0,531000.0,5.0,115.0,122.0,112.0,13.0,107.92,489000.0,47.3203,-122.3117
313,98003,"Seattle, WA metro area",2021-06-30,105.0,520000.0,5.0,120.0,127.0,112.0,16.0,108.71,519950.0,47.3203,-122.3117
314,98003,"Seattle, WA metro area",2021-07-31,102.0,545000.0,5.0,134.0,146.0,122.0,26.0,108.35,545000.0,47.3203,-122.3117
315,98003,"Seattle, WA metro area",2021-08-31,116.0,550000.0,5.0,138.0,150.0,141.0,29.0,107.64,549975.0,47.3203,-122.3117
316,98003,"Seattle, WA metro area",2021-09-30,117.0,558000.0,5.0,136.0,152.0,145.0,30.0,106.49,549950.0,47.3203,-122.3117
317,98003,"Seattle, WA metro area",2021-10-31,121.0,545000.0,6.0,117.0,143.0,140.0,24.0,105.13,549950.0,47.3203,-122.3117
318,98003,"Seattle, WA metro area",2021-11-30,115.0,560000.0,6.0,99.0,128.0,108.0,18.0,103.85,549975.0,47.3203,-122.3117
319,98003,"Seattle, WA metro area",2021-12-31,102.0,570000.0,7.0,77.0,107.0,92.0,12.0,103.15,527498.0,47.3203,-122.3117
320,98003,"Seattle, WA metro area",2022-01-31,89.0,575000.0,7.0,70.0,92.0,77.0,12.0,103.86,527500.0,47.3203,-122.3117
321,98003,"Seattle, WA metro area",2022-02-28,78.0,566650.0,6.0,66.0,83.0,67.0,15.0,104.7,575995.0,47.3203,-122.3117
322,98003,"Seattle, WA metro area",2022-03-31,79.0,600000.0,6.0,88.0,99.0,80.0,18.0,106.24,589000.0,47.3203,-122.3117
323,98003,"Seattle, WA metro area",2022-04-30,95.0,636500.0,5.0,105.0,115.0,96.0,20.0,108.43,598500.0,47.3203,-122.3117
324,98003,"Seattle, WA metro area",2022-05-31,102.0,664000.0,5.0,128.0,142.0,121.0,18.0,108.58,594500.0,47.3203,-122.3117
325,98003,"Seattle, WA metro area",2022-06-30,112.0,650000.0,5.0,149.0,167.0,122.0,44.0,107.13,607500.0,47.3203,-122.3117
326,98003,"Seattle, WA metro area",2022-07-31,111.0,625000.0,5.0,142.0,160.0,113.0,42.0,103.41,599950.0,47.3203,-122.3117
327,98003,"Seattle, WA metro area",2022-08-31,105.0,600000.0,7.0,134.0,151.0,99.0,36.0,101.71,599450.0,47.3203,-122.3117
328,98003,"Seattle, WA metro area",2022-09-30,98.0,582500.0,10.0,102.0,145.0,82.0,50.0,100.34,589300.0,47.3203,-122.3117
329,98003,"Seattle, WA metro area",2022-10-31,73.0,582500.0,13.0,93.0,134.0,84.0,43.0,100.22,565000.0,47.3203,-122.3117
330,98003,"Seattle, WA metro area",2022-11-30,69.0,578500.0,16.0,70.0,106.0,63.0,31.0,99.26,530000.0,47.3203,-122.3117
331,98003,"Seattle, WA metro area",2022-12-31,56.0,556500.0,22.0,52.0,102.0,65.0,23.0,99.76,540000.0,47.3203,-122.3117
332,98003,"Seattle, WA metro area",2023-01-31,58.0,527500.0,32.0,52.0,94.0,67.0,23.0,99.14,624950.0,47.3203,-122.3117
333,98003,"Seattle, WA metro area",2023-02-28,59.0,550000.0,32.0,59.0,89.0,78.0,18.0,100.0,668000.0,47.3203,-122.3117
334,98003,"Seattle, WA metro area",2023-03-31,64.0,567500.0,19.0,71.0,94.0,86.0,8.0,100.06,674995.0,47.3203,-122.3117
335,98003,"Seattle, WA metro area",2023-04-30,76.0,583000.0,10.0,74.0,97.0,79.0,18.0,101.06,632500.0,47.3203,-122.3117
336,98003,"Seattle, WA metro area",2023-05-31,75.0,615000.0,5.0,88.0,105.0,83.0,21.0,102.64,600000.0,47.3203,-122.3117
337,98003,"Seattle, WA metro area",2023-06-30,79.0,600000.0,5.0,95.0,103.0,85.0,25.0,102.71,610000.0,47.3203,-122.3117
338,98003,"Seattle, WA metro area",2023-07-31,77.0,615000.0,6.0,82.0,100.0,84.0,21.0,102.13,599950.0,47.3203,-122.3117
339,98003,"Seattle, WA metro area",2023-08-31,78.0,617500.0,6.0,77.0,97.0,67.0,34.0,101.13,615000.0,47.3203,-122.3117
340,98003,"Seattle, WA metro area",2023-09-30,68.0,637500.0,7.0,67.0,92.0,54.0,34.0,100.5,615000.0,47.3203,-122.3117
341,98003,"Seattle, WA metro area",2023-10-31,59.0,625000.0,8.0,78.0,99.0,60.0,34.0,100.43,572475.0,47.3203,-122.3117
342,98003,"Seattle, WA metro area",2023-11-30,59.0,620000.0,8.0,60.0,94.0,61.0,22.0,100.33,562450.0,47.3203,-122.3117
343,98003,"Seattle, WA metro area",2023-12-31,57.0,620000.0,12.0,46.0,80.0,56.0,11.0,99.69,572500.0,47.3203,-122.3117
344,98003,"Seattle, WA metro area",2024-01-31,54.0,596500.0,13.0,43.0,77.0,55.0,13.0,99.86,739500.0,47.3203,-122.3117
345,98003,"Seattle, WA metro area",2024-02-29,47.0,670000.0,33.0,50.0,72.0,51.0,21.0,98.98,749995.0,47.3203,-122.3117
346,98003,"Seattle, WA metro area",2024-03-31,48.0,672500.0,17.0,67.0,78.0,59.0,22.0,101.45,749430.0,47.3203,-122.3117
347,98003,"Seattle, WA metro area",2024-04-30,46.0,737498.0,15.0,78.0,91.0,72.0,27.0,101.36,737950.0,47.3203,-122.3117
348,98003,"Seattle, WA metro area",2024-05-31,55.0,690000.0,6.0,92.0,113.0,86.0,38.0,101.61,675000.0,47.3203,-122.3117
349,98003,"Seattle, WA metro area",2024-06-30,62.0,661250.0,7.0,95.0,117.0,86.0,38.0,99.91,662950.0,47.3203,-122.3117
350,98003,"Seattle, WA metro area",2024-07-31,80.0,655000.0,9.0,82.0,108.0,77.0,33.0,100.35,627500.0,47.3203,-122.3117
351,98003,"Seattle, WA metro area",2024-08-31,81.0,650000.0,11.0,69.0,106.0,76.0,33.0,100.53,638900.0,47.3203,-122.3117
352,98003,"Seattle, WA metro area",2024-09-30,68.0,641250.0,17.0,55.0,92.0,65.0,27.0,100.68,612500.0,47.3203,-122.3117
353,98003,"Seattle, WA metro area",2024-10-31,55.0,625000.0,27.0,58.0,91.0,60.0,30.0,99.86,620000.0,47.3203,-122.3117
354,98003,"Seattle, WA metro area",2024-11-30,52.0,647500.0,27.0,51.0,84.0,55.0,29.0,99.74,628000.0,47.3203,-122.3117
355,98003,"Seattle, WA metro area",2024-12-31,51.0,630000.0,24.0,50.0,77.0,47.0,30.0,99.57,650000.0,47.3203,-122.3117
356,98003,"Seattle, WA metro area",2025-01-31,43.0,600000.0,21.0,48.0,78.0,49.0,28.0,99.88,669975.0,47.3203,-122.3117
357,98003,"Seattle, WA metro area",2025-02-28,39.0,600000.0,12.0,50.0,79.0,46.0,31.0,100.33,689830.0,47.3203,-122.3117
358,98003,"Seattle, WA metro area",2025-03-31,46.0,644250.0,6.0,62.0,90.0,66.0,27.0,100.8,660000.0,47.3203,-122.3117
359,98003,"Seattle, WA metro area",2025-04-30,47.0,680000.0,6.0,67.0,94.0,57.0,37.0,101.36,639975.0,47.3203,-122.3117
360,98003,"Seattle, WA metro area",2025-05-31,50.0,632475.0,6.0,83.0,111.0,69.0,39.0,101.1,630000.0,47.3203,-122.3117
361,98003,"Seattle, WA metro area",2025-06-30,55.0,629950.0,6.0,94.0,120.0,65.0,46.0,101.18,635000.0,47.3203,-122.3117
362,98003,"Seattle, WA metro area",2025-07-31,72.0,630000.0,8.0,94.0,130.0,82.0,43.0,100.27,654500.0,47.3203,-122.3117
363,98003,"Seattle, WA metro area",2025-08-31,78.0,663735.0,17.0,86.0,125.0,80.0,40.0,100.03,662475.0,47.3203,-122.3117
364,98003,"Seattle, WA metro area",2025-09-30,80.0,652500.0,18.0,65.0,111.0,73.0,35.0,99.22,659000.0,47.3203,-122.3117
365,98003,"Seattle, WA metro area",2025-10-31,68.0,652500.0,23.0,57.0,99.0,61.0,36.0,99.09,675000.0,47.3203,-122.3117
366,98003,"Seattle, WA metro area",2025-11-30,55.0,649950.0,28.0,47.0,86.0,61.0,23.0,98.59,644950.0,47.3203,-122.3117
367,98003,"Seattle, WA metro area",2025-12-31,51.0,645000.0,40.0,46.0,79.0,57.0,24.0,98.87,634975.0,47.3203,-122.3117
368,98003,"Seattle, WA metro area",2026-01-31,50.0,649950.0,39.0,44.0,78.0,52.0,29.0,98.8,624950.0,47.3203,-122.3117
369,98003,"Seattle, WA metro area",2026-02-28,54.0,650000.0,27.0,57.0,79.0,56.0,30.0,98.84,645000.0,47.3203,-122.3117
370,98003,"Seattle, WA metro area",2026-03-31,54.0,677500.0,14.0,70.0,94.0,66.0,32.0,100.05,662475.0,47.3203,-122.3117
371,98003,"Seattle, WA metro area",2026-04-30,66.0,670475.0,8.0,85.0,114.0,78.0,37.0,100.38,650000.0,47.3203,-122.3117
372,98003,"Seattle, WA metro area",2026-05-31,64.0,662475.0,16.0,92.0,122.0,69.0,49.0,100.44,675000.0,47.3203,-122.3117
